CUSTOMER_ID,SET,DEMO_CAT_02,DEMO_CAT_09,DEMO_CAT_10,DEMO_CAT_03,DEMO_CAT_04,DEMO_CAT_05,DEMO_CAT_06,DEMO_NUM_01,DEMO_NUM_02,DEMO_CAT_07,DEMO_NUM_03,DEMO_NUM_04,DEMO_CAT_08,DEMO_CAT_11,DEMO_NUM_05,DEMO_CAT_12,DEMO_NUM_06,DEMO_NUM_07,DEMO_NUM_08,DEMO_NUM_09,DEMO_NUM_10,DEMO_NUM_11,DEMO_NUM_12,DEMO_CAT_13,DEMO_NUM_13,DEMO_NUM_14,DEMO_CAT_14,DEMO_CAT_15,DEMO_CAT_01,HAS_A_1,HAS_B_1,HAS_C_1,HAS_D_1,HAS_E_1,HAS_F_1,HAS_G_1,HAS_H_1,HAS_I_1,HAS_L_1,HAS_A_2,HAS_B_2,HAS_C_2,HAS_D_2,HAS_E_2,HAS_F_2,HAS_G_2,HAS_H_2,HAS_I_2,HAS_L_2,BUYED_A,BUYED_B,BUYED_C,BUYED_D,BUYED_E,BUYED_F,BUYED_G,BUYED_H,BUYED_I,BUYED_L,BUYED_NOT_A
384174,train,A,d_0,A,a_15,b_3,B,A,33.602777154,7.8411333184,c_6,9,22,A,e_0,43.74542,,0.0992167102,0.1787564767,499.71279373,444.77380952,514.83333333,0.0370499825,950,g_0,500,955,h_4,i_3,A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362533,test,A,d_22,A,a_20,b_2,B,A,73.410996332,16.836065574,c_6,85,37,A,e_4,47.36047,,0.0996168582,0.1413843888,520.15708812,501.10666667,525.36458333,0.0203942896,1150,g_1,501,952,h_4,i_3,B,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424027,train,A,d_0,A,a_42,b_1,B,B,56.923497268,5.5123661951,c_0,13,44,A,e_0,57.6649,,0.0980392157,0.1764705882,527.87254902,498.78947368,538.3030303,0,1600,g_0,507,944,h_10,i_22,A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484181,test,A,d_2,B,a_9,b_1,B,B,52.994557976,18.430174414,c_5,7,13,A,e_1,22.21958,,0.0067114094,0.0483870968,494.34899329,469.30434783,492.19444444,0.0547330642,630,g_3,482,950,h_3,i_9,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27872,valid,A,d_4,A,a_5,b_1,A,A,48.030054645,7.4904483869,c_0,4,18,A,e_3,37.43273,,0.1254612546,0.1292407108,506.63837638,456.35820896,531.475,0.037593985,1150,g_0,497,952,h_0,i_2,B,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727870,test,A,d_4,A,a_75,b_0,A,A,67.367160716,1.6548319485,c_2,0,13,A,e_3,32.35928,,0.0333333333,0.1443298969,501.82,469.72727273,491.08928571,0.0311418685,500,g_0,495,952,h_0,i_2,B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588140,valid,A,d_4,A,a_80,b_1,B,A,48.516393443,13.372640168,c_0,79,25,A,e_3,32.39336,,0.1643192488,0.1387283237,497.8685446,481.93333333,512.61111111,0.0460652591,900,g_0,491,956,h_1,i_4,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895499,train,A,d_0,A,a_27,b_0,B,B,37.01921551,2.1534620855,c_11,0,37,B,e_0,31.41278,,0.0893617021,0.1100795756,523.67659574,503.8,536.56626506,0.0108892922,710,g_0,489,960,h_9,i_18,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558233,test,A,d_9,B,a_0,b_1,B,A,69.060311401,19.298667565,c_3,9,32,A,e_1,58.68979,,0.1369863014,0.0589390963,518.57534247,444.53846154,531.13333333,0.0470127326,2400,g_1,506,942,h_8,i_31,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253466,train,A,d_2,A,a_19,b_4,A,A,51.583599072,17.969900442,c_7,12,13,A,e_1,25.38391,,0.0472727273,0.0653923541,515.94545455,487.53521127,526.43076923,0.0262135922,500,g_1,497,958,h_3,i_15,B,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156902,train,A,d_5,A,a_16,b_2,B,B,51.737023729,13.257571675,c_6,13,42,A,e_0,48.83897,,0.3142857143,0.1891891892,497.48571429,438.875,531.92857143,0.1075268817,1250,g_1,496,955,h_0,i_7,B,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764290,test,A,d_9,A,a_1,b_1,A,A,66.698667565,13.202777154,c_0,3,38,A,e_1,55.95084,,0.1286549708,0.4184397163,523.89473684,503.39130435,532.50847458,0.0041493776,3100,g_2,493,936,h_6,i_33,B,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
250303,test,A,d_8,A,a_2,b_2,B,A,55.323325099,1.2411333184,c_2,0,37,A,e_4,11.17346,,0.1331168831,0.199704142,516.03571429,461.07246377,522.20740741,0.036488952,2200,g_2,481,934,h_5,i_23,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600616,train,A,d_9,A,a_25,b_1,A,A,52.292349727,9.4411333184,c_7,12,13,A,e_1,33.99582,,0.0454545455,0.0306122449,468.77272727,557.25,552.33333333,0,1450,g_1,505,948,h_2,i_28,B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446040,test,A,d_3,A,a_14,b_1,B,A,71.342503181,9.1781196197,c_0,0,28,A,e_2,52.80297,,0.0448179272,0.2503725782,518.59943978,476.08571429,525.5297619,0.0252454418,1600,g_0,498,951,h_0,i_7,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118198,train,A,d_2,A,a_34,b_1,B,B,59.498667565,2.5342840033,c_10,11,26,A,e_1,34.85104,,0.1085714286,0.067940552,504.01142857,465.52173913,521.28125,0.0236406619,1300,g_2,497,951,h_1,i_4,A,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580382,train,A,d_0,A,a_36,b_3,A,A,75.008256606,1.7699004416,c_0,54,27,A,e_0,42.3151,,0.0643776824,0.1589205397,524.58798283,483.88333333,533.96226415,0.0263029713,1150,g_1,499,954,h_0,i_10,B,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712919,valid,A,d_0,A,a_14,b_0,A,A,25.608256606,2.5342840033,c_0,0,26,A,e_0,101.43418,,0.2708333333,0.5,512.85416667,474.28571429,523.36,0.0363636364,2200,g_0,508,939,h_6,i_12,A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808667,train,A,d_9,A,a_20,b_1,B,A,58.64661277,13.660311401,c_6,51,39,A,e_1,45.17091,,0.1276595745,0.076433121,522.4893617,483.33333333,555.75,0,1000,g_0,492,959,h_4,i_3,B,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704531,test,A,d_0,A,a_68,b_0,B,A,58.197297702,1.6164757841,c_2,0,21,A,e_0,33.00808,,0.1027027027,0.1461538462,509.63783784,489.63076923,511.26315789,0.0115606936,230,g_1,497,954,h_0,i_2,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521671,train,A,d_28,A,a_85,b_1,B,B,44.117486339,10.59181825,c_6,9,23,A,e_1,26.81321,,0.0441176471,0.2173913043,527.04411765,494.66666667,529.26666667,0,1200,g_0,494,945,h_6,i_12,B,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191110,train,A,d_7,A,a_2,b_3,B,A,52.540983607,25.786338798,c_2,0,11,A,e_2,26.49486,,0.3550724638,0.1275167785,495.76811594,479.05,504.68421053,0.0503952569,1300,g_2,492,934,h_5,i_23,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224846,test,A,d_5,A,a_0,b_2,A,A,45.517845647,11.895927839,c_3,15,35,A,e_0,49.93547,,0.0718232044,0.1222826087,521.21546961,476.33333333,518.5,0.0077569489,3100,g_3,487,923,h_8,i_31,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927520,test,A,d_3,A,a_55,b_1,A,A,69.235653866,11.457571675,c_16,43,51,A,e_2,14.70371,,0,0.0530612245,517.82978723,507.36842105,496.38461538,0.02,450,g_0,497,966,h_3,i_32,A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532562,valid,A,d_5,A,a_5,b_4,A,A,33.183599072,11.835653866,c_0,34,29,A,e_0,68.21858,,0.1151079137,0.247826087,519.88489209,452.23809524,532.07017544,0.0243462579,640,g_1,503,951,h_1,i_1,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190372,test,A,d_1,A,a_92,b_0,B,A,44.396174863,1.2520922225,c_5,76,12,A,e_1,20.63455,,0,0.0754716981,491.44444444,452.7,476.25,0.0338983051,560,g_2,495,952,h_7,i_37,B,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719582,train,A,d_23,A,a_5,b_2,B,A,61.271270305,14.638393592,c_0,54,24,A,e_9,44.39259,,0.1534391534,0.1880141011,509.33597884,477.96,524.55,0.0381231672,850,g_1,496,950,h_4,i_3,A,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445175,train,A,d_2,A,a_31,b_0,A,A,49.652092222,15.534284003,c_7,12,12,A,e_1,24.94402,,0.0115273775,0.0659754948,504.6945245,484.64210526,502.48571429,0.0324534833,800,g_1,488,956,h_3,i_34,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503719,train,A,d_1,A,a_2,b_0,B,A,39.671270305,1.6740100307,c_2,0,19,A,e_1,21.51048,,0.0902255639,0.2157258065,517.28195489,503.09411765,522.76635514,0.0137394092,1000,g_0,488,952,h_0,i_16,A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256773,test,A,d_3,A,a_21,b_0,B,A,61.671270305,16.461748634,c_8,26,15,A,e_2,29.62653,,0.0236842105,0.0983935743,506.50789474,490.57894737,512.36734694,0.0380021716,810,g_0,482,953,h_7,i_8,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818326,train,A,d_2,A,a_4,b_1,B,A,60.816939891,27.980859346,c_4,46,58,A,e_1,84.34337,,0.22,0.34,500.24,506.90909091,513.70588235,0.0343839542,2100,g_1,472,945,h_0,i_42,B,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
177749,test,A,d_5,A,a_2,b_2,A,A,33.383599072,5.0548319485,c_2,0,35,A,e_0,14.28119,,0.1527777778,0.1327014218,493.59722222,441.07407407,504.71428571,0.0144230769,1900,g_1,499,936,h_0,i_10,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314711,test,A,d_0,A,a_36,b_1,A,A,38.21921551,13.274010031,c_0,0,46,A,e_0,29.07669,,0.0871080139,0.1703431373,522.06620209,483.26666667,534.79136691,0.0207993475,780,g_1,501,958,h_9,i_18,A,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440037,train,A,d_21,A,a_24,b_1,B,A,61.879489483,20.087431694,c_12,13,11,A,e_4,20.78535,,0.0357142857,0.1428571429,520.71428571,502.9,500.33333333,0,960,g_0,492,953,h_2,i_20,A,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738129,test,A,d_10,A,a_25,b_1,B,A,53.134284003,20.576502732,c_7,31,18,A,e_7,17.71617,,0.0272108844,0.1013986014,516.85714286,487.95121951,527.65517241,0.0117302053,530,g_2,496,962,h_3,i_32,B,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262191,train,A,d_1,A,a_13,b_1,B,B,54.695927839,3.9507223595,c_1,54,35,A,e_1,42.51829,,0.125,0.2325581395,536.775,497.66666667,544.1,0,1800,g_1,505,951,h_1,i_4,A,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373386,train,A,d_4,A,a_81,b_0,B,A,54.408256606,1.6164757841,c_2,43,55,A,e_3,36.2118,,0.1586538462,0.3203883495,525.28365385,479,537.83333333,0.011481684,1550,g_0,499,954,h_9,i_26,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735762,train,A,d_18,A,a_19,b_1,B,A,49.83291414,4.1229508197,c_7,33,18,A,e_11,27.50554,,0.0508474576,0.1582733813,518.54237288,484.8,491.63636364,0.0125786164,750,g_1,498,956,h_2,i_5,A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613778,valid,A,d_3,B,a_16,b_1,B,A,70.145242907,16.956284153,c_6,10,29,A,e_2,43.22657,,0.0545454545,0.1509009009,516.87878788,484.66666667,526.64179104,0.0248962656,790,g_1,498,958,h_4,i_3,B,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583108,train,A,d_29,A,a_0,b_2,A,A,68.948087432,16.603825137,c_3,31,35,B,e_12,61.28261,,0.1279461279,0.2496099844,508.32323232,451.41666667,517.31875,0.0250029765,6300,g_0,478,930,h_8,i_35,A,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786122,test,A,d_0,A,a_56,b_0,B,A,54.326064825,1.9233250992,c_10,55,11,A,e_0,20.65776,,0.0740740741,0.1,496.44444444,514.27272727,520.75,0.0281690141,1200,g_2,505,953,h_1,i_4,A,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
683435,train,A,d_0,A,a_5,b_3,A,A,28.428961749,2.8767497567,c_0,11,39,A,e_0,37.83626,,0.0508474576,0.4322033898,523.97457627,497.35555556,515.80392157,0.0091789903,1400,g_0,495,946,h_4,i_3,B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265557,train,A,d_2,A,a_2,b_1,B,A,62.457571675,18.471270305,c_2,0,19,A,e_1,18.09401,,0.0535714286,0.1565217391,491.10714286,471.77272727,478.83333333,0.044198895,800,g_0,486,950,h_0,i_2,A,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376966,test,A,d_5,A,a_2,b_1,A,A,29.997297702,8.5491803279,c_2,0,23,A,e_0,22.07457,,0.0721649485,0.3243243243,511.59793814,486.69565217,523.83333333,0.0238095238,1400,g_2,495,942,h_0,i_10,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143737,train,A,d_5,A,a_1,b_2,A,A,53.326064825,7.6109963321,c_0,1,51,A,e_0,27.93583,,0.1038961039,0.2252964427,519.27272727,502.18181818,525.40350877,0.0146520147,3300,g_2,506,935,h_6,i_33,A,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895749,train,A,d_10,A,a_67,b_1,B,A,53.917845647,1.904147017,c_13,52,18,A,e_7,37.57068,,0.1724137931,0.1168831169,496.15862069,473.3255814,512.02777778,0.0379918589,1600,g_2,492,946,h_2,i_14,B,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
141951,train,A,d_4,A,a_2,b_1,B,B,32.038251366,5.2520922225,c_2,0,43,A,e_3,16.67533,,0.0931174089,0.186351706,508.42105263,478.1625,497.05633803,0.0525131283,1750,g_2,491,934,h_0,i_10,B,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939154,train,A,d_2,A,a_53,b_4,B,B,84.180327869,19.063051127,c_12,35,11,A,e_1,23.06836,,0.0421052632,0.031120332,529.17894737,516.78947368,529.4,0,650,g_0,499,962,h_3,i_9,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21222,train,A,d_1,A,a_81,b_3,A,A,69.153462085,1.6164757841,c_2,78,42,A,e_1,29.94948,,0.0351758794,0.2075098814,514.11557789,495.26923077,531.54285714,0.0218978102,900,g_0,494,953,h_0,i_2,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773368,train,A,d_1,A,a_60,b_3,A,A,47.852092222,2.5342840033,c_5,11,5,A,e_1,27.66607,,0.0243902439,0.0845070423,515.53658537,504.3125,497.5,0,630,g_0,496,953,h_3,i_34,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290163,train,A,d_0,A,a_100,b_0,A,A,56.590163934,12.532786885,c_17,16,10,A,e_0,28.0382,,0.034965035,0.0800744879,496.72027972,465.91304348,501.90697674,0.0437756498,305,g_0,478,958,h_3,i_32,A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284252,train,A,d_12,B,a_4,b_1,B,B,52.319672131,26.041133318,c_4,87,41,A,e_3,27.0392,,0.0798319328,0.2289473684,504.49579832,445.63461538,516.51724138,0.0488155061,1500,g_3,498,944,h_4,i_3,B,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500317,train,A,d_0,A,a_12,b_0,B,A,58.353462085,1.7699004416,c_0,0,21,A,e_0,58.9819,,0.2666666667,0.1111111111,538.26666667,491,547.6,0,1300,g_1,503,952,h_6,i_12,A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446823,test,A,d_2,A,a_68,b_1,B,A,72.396174863,30.728804551,c_2,0,15,A,e_1,16.45119,,0.2637362637,0.1330645161,505.50549451,489.4,528.51515152,0.0304568528,500,g_0,501,963,h_4,i_6,B,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685557,train,A,d_2,A,a_0,b_3,A,A,92.93442623,12.838797814,c_3,37,46,A,e_1,25.87599,,0.1085714286,0.251396648,524.50857143,499.05405405,540.25555556,0.0186206897,3300,g_1,499,935,h_8,i_31,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177305,valid,A,d_28,A,a_4,b_1,B,B,37.882229209,11.202777154,c_4,28,42,A,e_1,39.0845,,0.0943396226,0.4842767296,526.7672956,508.6,532.5974026,0.0066914498,1500,g_3,501,945,h_1,i_4,A,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95069,valid,A,d_0,A,a_12,b_0,B,A,31.243873044,1.6931881129,c_0,3,27,A,e_0,39.40836,,0.1226415094,0.2514619883,511.37106918,462.82352941,529.72868217,0.0407348243,970,g_1,498,945,h_1,i_4,B,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251117,train,A,d_0,A,a_33,b_0,A,A,79.780859346,2.8767497567,c_4,0,20,A,e_0,17.89473,,0.0315789474,0.2096774194,518.97894737,468.1875,518.92307692,0.0161290323,2000,g_0,506,947,h_1,i_4,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86581,train,A,d_5,A,a_18,b_3,A,A,49.021955236,11.095927839,c_14,85,23,A,e_0,31.0533,,0.037037037,0.1434782609,525.40740741,505.5625,521.27272727,0,1100,g_2,494,951,h_10,i_24,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869260,train,A,d_2,A,a_4,b_2,A,A,50.668530579,17.479489483,c_4,23,43,B,e_1,26.837,,0.1428571429,0.5714285714,538.47619048,511,536.66666667,0,2900,g_0,507,937,h_6,i_39,B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209853,train,A,d_6,B,a_39,b_0,B,A,57.674010031,1.9425031814,c_1,22,16,A,e_5,29.98857,,0.1940298507,0.1696750903,494.19402985,458.08695652,511.80851064,0.0284974093,1250,g_0,492,948,h_1,i_4,A,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258594,train,A,d_5,A,a_7,b_1,A,A,56.450819672,17.580859346,c_5,0,10,A,e_0,2.76238,,0.1,0.0196078431,521.9,567,578,0,600,g_0,499,955,h_3,i_34,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291653,test,A,d_51,A,a_48,b_1,B,A,60.281420765,20.218579235,c_11,8,24,A,e_7,41.08568,,0.2669902913,0.1103896104,498.5631068,463.45454545,526.39215686,0.0327723649,800,g_0,497,953,h_4,i_3,B,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391639,train,A,d_1,A,a_30,b_1,B,B,62.339763455,17.720585373,c_4,18,35,A,e_1,30.06374,,0.0718954248,0.1170825336,515.99346405,469.48076923,513.75409836,0.0251046025,1550,g_1,509,946,h_4,i_6,B,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468221,test,A,d_12,A,a_93,b_1,B,A,46.841133318,22.800037428,c_11,49,16,A,e_3,27.76796,,0.099009901,0.1659663866,497.25742574,452.30555556,511.27848101,0.036,980,g_1,485,951,h_1,i_4,B,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243139,train,A,d_1,A,a_11,b_0,B,A,35.698667565,2.1726401677,c_6,66,43,A,e_1,32.30773,,0.6666666667,0.0526315789,507.33333333,498,515.5,0,660,g_0,508,941,h_0,i_0,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466719,test,A,d_3,A,a_68,b_1,B,A,69.495927839,27.249352496,c_2,0,15,A,e_2,16.66086,,0.2268041237,0.2164948454,510.44329897,467.16666667,527.85714286,0.0323404255,1100,g_1,492,948,h_5,i_13,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536562,test,A,d_1,A,a_48,b_2,B,A,69.742503181,9.7562018115,c_11,21,23,A,e_1,44.56046,,0.2403846154,0.4,505.47115385,459.65517241,523.19565217,0.0635294118,1100,g_0,494,944,h_8,i_21,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438449,train,A,d_12,A,a_33,b_5,B,A,59.484968935,19.504147017,c_4,52,31,A,e_3,6.30079,,0.0142857143,0.1131386861,510.41428571,474.72727273,500.22580645,0.0208550574,1700,g_0,498,947,h_5,i_13,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181073,test,A,d_28,A,a_21,b_1,B,A,51.416475784,3.5753798937,c_8,20,11,A,e_1,24.78059,,0.0192307692,0.0309597523,492.78846154,486.375,509.3,0.0703125,950,g_0,476,955,h_7,i_8,B,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289366,train,A,d_0,A,a_3,b_3,A,A,61.887708661,14.410996332,c_8,6,10,A,e_0,22.61073,,0.0454545455,0.2110091743,483.81818182,463.66666667,498.39130435,0.0730434783,2050,g_2,477,924,h_7,i_19,A,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
486425,train,A,d_0,A,a_84,b_0,A,A,48.677595628,1.5589415375,c_9,0,17,A,e_0,88.88075,,0.1030927835,0.104,512.12371134,502.28125,523.03846154,0.0128755365,2350,g_2,500,944,h_2,i_14,B,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140284,train,A,d_2,A,a_22,b_0,B,A,67.17811962,20.989078524,c_0,14,38,A,e_1,39.96924,,0.0592592593,0.2230889236,528.57407407,495.65116279,534.59440559,0.0078091106,1100,g_0,503,954,h_0,i_0,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166081,train,A,d_0,A,a_10,b_0,B,A,38.24661277,1.808256606,c_0,31,33,A,e_0,49.59959,,0.0623145401,0.1758389262,517.7537092,471.23076923,523.8778626,0.007233896,980,g_0,506,954,h_0,i_0,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599670,train,A,d_1,A,a_28,b_1,B,A,77.610996332,12.904371585,c_2,95,24,A,e_1,13.01777,,0.125,0.1111111111,484.5,400,513.66666667,0,700,g_1,507,954,h_9,i_45,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693928,train,A,d_4,A,a_27,b_2,B,B,52.532786885,1.2740100307,c_11,21,53,B,e_3,40.74976,,0.1157894737,0.4104938272,518.52807018,480.12987013,522.19172932,0.0103617524,820,g_0,503,951,h_1,i_1,B,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
